@relation Temperatura

@attribute temperaturaMS1 numeric
@attribute temperaturaMS2 numeric
@attribute temperaturaMS3 numeric
@attribute temperaturaMS4 numeric
@attribute temperaturaMS5 numeric
@attribute temperaturaMS6 numeric
@attribute temperaturaMS7 numeric
@attribute temperaturaMS8 numeric
@attribute temperaturaMS9 numeric
@attribute temperaturaMS10 numeric
@attribute temperaturaMS11 numeric
@attribute temperaturaMS12 numeric
@attribute temperaturaMS13 numeric
@attribute temperaturaMS14 numeric
@attribute temperaturaMS15 numeric
@attribute temperaturaMS16 numeric
@attribute temperaturaMS17 numeric
@attribute temperaturaMS18 numeric
@attribute temperaturaMS19 numeric
@attribute temperaturaMS20 numeric
@attribute temperaturaMS21 numeric
@attribute temperaturaMS22 numeric
@attribute temperaturaMS23 numeric
@attribute temperaturaMS24 numeric
@attribute temperaturaMS25 numeric
@attribute temperaturaMG {-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45}

@data
13,14,14,15,18,20,21,23,24,25,26,25,24,23,21,20,18,17,16,15,15,14,15,15,15,27
13,13,14,16,19,20,21,23,23,23,23,23,24,23,22,20,18,16,16,15,14,14,14,14,14,23
15,15,15,16,16,17,19,20,21,21,21,21,20,20,18,16,16,16,15,15,15,15,15,15,15,24
15,15,15,15,16,18,19,19,20,20,20,20,20,20,20,20,19,18,18,17,16,15,15,15,15,23
13,13,13,13,14,18,21,22,24,26,27,27,27,26,25,23,20,18,17,16,15,14,13,13,13,31
15,15,15,16,17,18,18,18,18,18,19,19,19,19,18,17,17,17,17,15,14,15,15,15,15,21
14,15,15,15,16,18,20,23,26,27,28,28,28,27,25,22,20,19,17,16,16,15,15,14,14,32
14,14,14,15,16,18,19,20,21,22,22,22,21,20,18,17,15,15,15,15,15,14,14,14,14,23
12,11,12,15,17,19,22,24,25,27,27,28,27,26,25,22,20,18,17,16,15,14,13,13,12,32
16,16,16,17,18,19,19,20,20,20,20,20,20,20,19,19,19,18,18,17,17,17,17,17,16,23
14,14,14,14,15,15,18,21,23,24,24,25,24,23,22,20,17,15,15,15,15,15,14,14,14,28
13,14,14,15,16,18,19,19,20,20,20,20,19,19,18,17,15,15,15,15,15,15,15,15,15,23
14,14,15,18,20,21,23,24,26,26,27,28,28,28,26,24,22,21,20,20,20,19,17,16,16,31
15,15,15,16,18,20,22,24,25,26,27,27,26,25,23,21,19,18,18,17,17,16,16,15,15,28
14,13,13,16,19,21,23,25,26,28,28,28,28,27,25,23,21,20,18,17,17,16,15,15,14,30
14,14,14,14,15,15,16,16,17,17,18,18,18,17,15,15,14,14,14,14,14,14,14,14,14,21
15,14,15,17,19,21,23,25,27,28,29,29,28,27,25,23,20,19,19,18,17,17,16,15,14,28
14,14,14,14,14,15,15,16,17,16,18,19,19,18,17,15,14,14,14,14,14,13,13,13,13,22
14,13,14,16,17,18,21,24,26,28,29,29,29,28,26,24,22,20,19,18,17,16,15,14,13,34
13,12,12,12,14,17,21,23,24,25,26,26,26,25,24,22,20,18,16,15,14,14,14,13,12,29
13,12,13,15,16,18,20,22,23,25,26,26,26,25,24,21,19,17,16,17,16,15,14,13,13,31
14,14,14,15,17,19,21,23,24,26,26,27,26,25,24,21,19,17,16,16,15,15,14,14,14,32
14,14,15,16,18,20,22,24,25,26,27,27,26,24,23,21,19,18,18,17,17,16,16,15,15,28
11,11,12,15,16,18,20,21,22,23,23,22,22,21,19,17,16,15,14,14,13,12,12,13,12,24
13,13,14,18,20,22,24,26,27,26,25,24,24,24,26,24,22,20,19,18,17,16,15,15,14,28
10,10,11,15,18,19,20,21,22,23,23,24,23,23,21,19,17,15,14,13,13,13,12,13,13,27
14,14,14,14,15,16,18,21,23,23,24,24,23,23,21,19,16,15,15,15,15,15,14,14,14,28
12,11,12,14,16,18,22,24,26,27,28,28,28,28,26,24,21,18,17,16,15,14,13,13,12,32
13,13,13,16,18,21,23,26,27,28,29,29,29,28,27,24,22,20,19,17,17,16,15,15,14,30
12,12,13,17,18,21,22,24,25,25,26,26,26,25,24,23,20,18,16,16,15,15,14,14,13,30
15,15,15,15,15,15,16,17,17,17,17,17,17,17,16,15,15,15,15,15,15,15,15,15,15,21
13,14,14,14,14,15,17,21,23,24,25,25,25,24,22,20,17,15,14,14,14,14,14,14,14,28
14,14,14,17,20,22,25,26,28,29,30,28,27,27,26,25,22,21,20,19,18,17,16,15,15,32
13,13,13,15,17,19,21,24,26,27,28,28,28,27,25,22,20,19,18,17,16,15,15,14,14,33
13,12,13,17,18,19,20,21,21,20,21,21,21,21,21,20,19,19,18,16,15,15,15,14,13,27
13,13,14,17,19,21,22,24,25,26,26,26,25,24,22,20,18,18,17,17,17,17,16,16,15,27
14,14,14,16,17,20,22,23,25,26,27,27,26,25,23,21,19,18,17,16,16,15,15,14,14,28
11,11,11,14,15,18,21,23,24,25,25,25,25,24,22,21,18,17,17,15,13,13,13,13,13,28
15,15,15,15,17,19,22,24,25,26,27,27,25,24,23,21,19,18,17,17,16,16,16,15,15,28
14,14,14,15,15,17,19,20,20,20,21,21,20,19,17,16,15,15,15,15,15,15,15,15,15,22
12,12,12,16,18,20,22,24,25,26,27,27,27,26,24,22,19,18,17,16,16,15,15,14,14,27
14,14,14,14,15,16,18,21,23,24,24,24,24,23,21,19,16,15,14,14,14,14,14,13,14,27
16,16,17,18,19,21,23,25,26,28,29,29,28,26,25,23,21,20,20,19,19,19,19,18,18,28
14,13,14,16,17,19,22,24,26,27,28,29,29,28,27,24,21,20,18,17,16,16,16,16,15,32
13,13,13,14,15,18,20,22,23,24,22,22,21,22,22,19,17,15,14,14,14,15,14,14,14,24
14,14,15,16,18,20,23,25,26,27,28,28,27,26,24,22,20,19,18,17,17,16,16,16,15,29
13,12,13,15,18,20,23,25,26,27,27,28,27,27,26,24,21,19,17,17,16,15,15,14,14,32
14,14,14,14,15,17,20,22,24,25,26,25,24,23,21,19,17,15,14,14,13,12,12,13,12,27
14,14,15,16,18,21,22,24,26,26,27,27,26,25,23,21,19,18,17,16,16,15,15,15,14,28
13,12,13,16,18,21,23,25,26,27,27,28,28,28,27,24,22,20,18,17,16,15,15,14,14,32
13,13,13,15,16,18,19,20,21,21,21,20,20,19,18,17,15,15,14,14,14,14,14,14,14,24
14,14,14,14,14,15,18,22,24,25,25,25,25,24,22,20,18,16,15,15,15,14,14,14,14,29
13,12,12,12,13,17,21,22,24,25,26,26,26,25,24,22,20,18,16,15,14,13,12,12,12,29
12,12,13,15,17,19,22,23,25,27,27,27,27,26,24,22,20,19,18,17,16,15,14,14,13,30
11,11,12,14,15,17,20,22,24,26,26,27,27,26,24,22,20,18,17,17,15,14,13,12,12,31
14,14,14,15,15,16,19,22,23,24,25,25,24,23,22,20,17,15,15,15,15,15,15,14,14,29
14,13,14,16,19,21,24,25,27,27,28,28,28,27,26,24,21,20,18,17,17,16,16,15,15,32
15,14,15,16,17,19,20,20,21,21,21,21,20,20,19,18,17,16,15,15,16,16,16,16,16,22
15,16,16,15,18,19,19,20,20,20,20,20,20,20,20,19,19,18,17,17,17,17,16,16,16,23
12,12,12,14,17,18,19,21,23,24,25,25,24,23,22,20,17,16,15,15,14,14,13,12,11,29
14,14,15,19,21,22,25,26,27,27,28,29,29,28,27,25,23,21,20,19,17,17,16,16,15,31
14,14,14,14,15,17,19,20,21,21,22,22,22,21,19,17,16,14,13,12,12,13,13,13,13,24
14,14,14,15,16,17,18,20,21,22,22,21,21,20,19,18,16,15,15,15,15,15,14,14,14,22
16,16,16,17,17,19,20,21,21,22,22,22,22,22,22,21,20,19,19,18,18,17,17,17,17,28
15,15,15,15,18,19,22,23,25,26,27,27,25,24,23,21,19,17,16,15,15,14,14,13,12,28
11,11,11,15,17,19,21,23,23,24,25,25,25,25,23,21,19,17,16,14,14,13,13,12,12,29
12,12,12,16,17,19,21,21,22,22,22,22,21,19,18,17,16,16,16,16,16,16,15,15,14,21
12,11,12,14,16,18,21,23,25,26,27,27,27,26,25,22,20,19,18,16,15,14,13,12,12,30
14,14,14,19,22,23,26,28,28,28,28,28,27,26,26,24,22,20,19,19,18,17,17,16,16,29
19,19,18,19,19,19,20,20,22,23,23,22,21,20,20,20,20,21,20,21,21,21,20,20,19,29
14,14,14,14,16,19,20,22,23,23,23,23,22,21,20,17,16,16,16,16,15,14,14,13,13,24
16,16,17,22,23,26,28,28,29,30,30,31,31,30,29,28,25,23,22,21,20,19,19,18,18,34
13,12,13,16,19,22,25,27,28,29,29,28,28,27,25,22,20,19,17,16,15,14,13,13,13,32
12,12,13,16,20,23,26,27,29,30,30,30,30,29,27,25,22,20,19,18,17,16,15,15,14,31
14,13,14,19,21,23,25,27,28,29,29,29,28,28,26,25,22,20,18,17,17,16,16,15,15,32
15,16,15,16,20,22,24,25,26,27,27,26,26,25,23,21,19,18,17,15,14,13,13,13,12,25
14,14,14,15,18,20,22,24,27,27,27,27,26,25,24,22,19,17,16,15,14,13,13,14,14,25
11,11,12,16,18,20,23,25,27,28,30,30,30,28,27,24,21,19,18,17,16,16,15,15,14,34
14,14,14,18,21,23,25,27,28,29,29,29,29,28,27,25,23,21,20,19,19,18,17,17,16,32
13,13,14,14,18,20,22,24,25,26,28,29,28,27,25,23,20,17,16,15,14,13,13,12,12,26
13,13,14,18,21,24,26,27,28,29,29,29,29,28,27,25,22,20,18,17,16,15,15,14,14,31
14,14,14,14,15,15,16,18,20,21,21,20,20,19,17,16,15,14,14,14,14,14,14,14,14,24
16,16,16,16,18,20,20,21,22,22,22,22,22,21,21,19,18,17,16,16,15,15,14,14,14,24
13,13,14,18,20,22,24,26,27,28,29,30,28,28,26,24,21,20,19,18,18,17,16,15,15,32
16,15,16,19,22,24,26,28,30,31,32,33,33,32,30,27,24,23,21,20,19,18,18,17,17,36
15,14,15,17,18,20,23,26,29,31,31,31,30,29,27,26,23,21,21,20,20,18,18,17,16,35
13,13,14,14,16,20,23,26,28,29,30,30,29,29,27,24,21,20,18,17,16,16,15,14,14,33
16,17,17,18,19,19,21,21,21,21,21,21,21,20,20,19,17,16,16,15,15,15,14,15,15,22
13,12,13,17,21,23,24,26,27,28,28,28,28,27,25,23,21,19,19,19,19,17,16,15,15,32
14,14,14,15,15,18,22,25,27,28,28,28,28,27,25,22,20,18,17,16,15,14,14,14,14,32
11,11,11,14,18,20,23,25,26,26,26,25,25,24,22,20,19,17,16,16,16,15,14,13,13,28
17,17,17,17,17,18,18,19,20,20,20,20,19,19,18,18,18,17,17,17,17,17,17,17,17,21
13,13,13,17,20,22,24,26,27,28,28,28,27,26,24,22,19,18,17,17,16,15,15,14,14,28
14,13,14,17,20,22,23,24,25,25,25,25,25,25,24,22,20,19,19,18,18,17,17,16,15,29
14,13,14,18,20,23,25,27,29,30,30,30,29,28,27,25,22,21,20,19,18,17,16,15,15,33
12,11,13,17,19,20,22,24,26,27,28,28,28,27,26,23,21,19,17,16,16,15,14,14,13,32
17,16,16,19,21,23,25,27,28,29,30,31,30,29,27,24,23,22,21,21,20,20,19,19,18,31
15,15,15,15,15,16,20,22,23,24,24,24,23,22,20,18,16,15,15,15,15,15,15,15,15,26
15,15,15,16,18,21,24,27,29,30,31,32,31,30,28,25,22,21,20,19,18,18,17,16,15,34
13,13,13,14,16,20,24,27,29,31,32,32,32,32,29,26,24,22,20,19,18,17,16,16,15,37
14,13,14,16,18,21,24,27,29,31,32,33,32,31,28,26,23,22,21,20,19,18,17,16,16,35
13,12,13,16,19,21,23,25,27,29,29,30,30,29,27,25,22,20,19,17,16,16,15,15,14,34
16,15,16,17,18,20,21,22,22,23,23,23,22,21,20,19,17,17,16,16,16,15,15,14,13,23
17,17,17,19,21,23,26,28,30,31,31,31,31,30,29,27,24,23,22,21,21,20,20,20,19,35
14,14,14,18,21,22,24,26,27,27,28,28,28,28,27,25,22,21,20,19,19,18,17,17,16,31
17,17,16,17,18,19,20,21,21,21,21,22,22,21,21,20,19,19,19,18,18,18,18,18,18,27
15,15,15,19,21,24,25,27,28,29,30,31,31,30,28,26,23,21,20,19,18,18,17,16,16,35
15,15,16,16,17,20,23,25,27,28,28,28,27,26,24,22,20,19,19,18,18,17,17,17,16,31
16,16,16,19,22,24,26,28,29,29,29,28,28,27,25,23,20,19,18,18,17,17,16,16,16,31
13,13,14,16,19,22,24,27,29,30,31,31,30,29,27,24,22,21,19,18,17,16,16,15,15,33
12,12,13,17,20,23,25,27,29,29,30,30,29,29,27,24,22,20,19,18,17,16,16,15,14,31
15,15,16,17,18,20,22,23,24,25,25,25,24,23,22,20,17,16,15,14,13,12,12,11,11,24
17,17,17,17,18,18,19,20,21,22,22,21,21,20,19,18,18,18,17,17,17,17,17,17,17,22
14,14,14,17,20,23,26,27,28,29,30,30,30,29,28,25,22,21,19,18,17,16,15,14,14,33
13,12,13,17,20,23,25,27,28,29,29,28,28,27,26,23,21,20,19,18,17,16,16,15,15,32
15,15,15,16,18,20,24,26,29,31,32,31,31,30,28,27,24,22,20,20,19,18,18,17,17,35
14,14,14,15,16,18,22,24,26,27,27,26,26,24,23,21,19,18,17,16,15,14,13,13,12,30
14,14,15,19,21,24,26,28,29,30,31,31,30,29,28,27,24,21,19,18,18,17,16,16,15,34
14,14,15,16,19,21,24,26,28,29,30,30,30,28,26,24,21,20,19,18,18,17,17,16,16,34
15,14,15,19,22,24,27,28,29,30,30,30,29,28,27,25,22,20,19,18,18,17,16,16,16,33
13,13,14,17,19,20,23,25,27,28,29,29,29,28,26,25,22,20,20,19,18,17,17,16,16,36
13,13,13,14,16,20,23,26,27,28,28,28,27,26,25,22,20,18,17,16,15,14,14,15,15,30
14,14,15,19,20,22,24,26,27,28,29,29,29,28,27,25,23,21,19,18,18,17,16,16,15,33
13,13,14,18,20,22,25,27,28,29,29,29,28,28,27,24,22,20,18,17,16,16,15,15,15,31
16,15,15,16,17,20,23,23,24,24,24,24,23,23,22,20,19,18,17,16,16,16,15,14,15,25
14,13,14,16,17,20,23,26,29,31,32,33,33,32,29,26,24,22,21,20,19,18,17,16,16,37
17,17,17,17,18,19,19,21,21,21,21,21,20,20,19,18,17,17,17,17,17,17,17,17,16,22
17,17,17,17,18,18,18,19,21,22,22,22,21,20,19,18,17,17,17,17,17,17,17,17,17,22
16,16,16,18,21,23,26,28,30,30,31,30,30,29,28,26,23,22,23,22,21,21,21,19,18,32
12,11,12,16,17,19,22,25,27,29,30,30,30,30,28,25,23,21,20,19,18,16,16,15,14,33
13,13,14,14,18,21,23,24,26,28,28,28,27,26,24,22,19,17,16,15,14,13,13,12,12,26
12,13,13,16,17,19,23,25,27,29,29,30,29,28,26,24,22,20,19,18,17,16,16,15,15,35
15,15,15,15,15,16,17,18,19,20,21,20,20,19,17,16,16,16,15,15,15,15,15,15,15,23
16,16,16,16,18,19,20,21,22,22,22,22,21,21,20,18,17,17,17,17,17,16,16,16,16,23
14,14,14,15,16,19,23,25,27,28,28,28,27,26,25,22,20,18,17,16,15,14,14,14,14,32
15,14,16,19,22,23,22,24,24,25,26,26,26,25,23,21,18,17,16,15,14,14,14,14,14,31
13,13,13,16,18,22,24,26,27,27,27,27,26,25,24,21,19,18,17,16,16,15,15,14,13,30
16,15,15,15,17,20,22,25,27,28,29,29,28,26,25,23,21,19,17,16,15,15,15,15,15,31
16,16,16,18,20,21,23,24,24,25,25,25,24,23,22,20,18,17,17,16,16,15,15,14,13,25
14,13,14,18,21,23,25,27,28,28,29,29,29,29,28,25,22,20,19,19,18,17,16,16,15,35
15,14,15,18,20,22,24,26,27,28,28,28,28,26,25,22,20,19,18,18,18,18,18,17,16,28
14,14,14,17,20,23,26,27,28,29,30,30,30,29,27,25,22,21,20,18,17,16,15,15,14,33
14,13,14,19,22,23,25,27,27,27,26,27,26,25,24,22,21,20,19,18,18,17,16,16,15,28
15,14,15,20,22,23,25,27,28,29,30,30,30,30,28,26,24,23,21,20,19,18,17,16,16,34
13,13,14,17,20,23,26,29,31,33,34,34,34,33,30,27,24,22,21,19,18,17,16,15,15,37
14,14,15,19,20,22,25,27,29,29,30,30,30,29,27,25,23,22,20,19,18,17,16,15,15,30
14,14,14,14,16,18,21,23,24,25,25,25,24,23,21,19,17,16,16,16,15,14,13,13,12,26
15,16,15,16,17,18,18,20,21,21,21,21,20,19,19,18,18,17,15,14,14,13,14,15,15,22
13,12,13,16,19,21,24,26,28,29,30,31,30,28,26,23,22,20,19,18,17,16,15,15,14,34
13,14,14,15,16,18,19,20,22,22,22,22,21,20,19,17,16,15,15,15,15,14,13,13,13,23
14,14,14,15,17,20,22,24,25,26,26,26,25,24,23,21,19,17,16,15,15,14,14,14,14,28
13,12,13,16,20,24,25,27,28,29,30,30,30,30,28,26,23,20,19,17,16,15,15,14,14,33
15,15,16,20,23,25,27,29,29,30,30,30,30,30,29,27,25,23,22,20,19,19,18,18,17,33
12,12,14,18,18,20,22,24,25,26,27,27,27,26,25,22,20,18,17,16,16,15,14,14,14,31
14,14,14,14,15,18,22,24,26,27,27,28,27,26,24,22,19,17,16,14,14,15,15,14,14,31
16,16,16,16,16,18,18,19,20,21,21,21,21,20,18,18,17,17,17,17,17,16,16,16,15,22
14,14,15,18,22,24,26,28,29,30,30,30,29,29,28,26,23,21,20,19,18,18,17,17,16,32
16,15,16,19,22,24,26,28,30,31,32,33,33,32,30,27,24,23,21,20,19,18,18,17,17,36
16,16,16,16,17,18,19,20,20,22,22,22,22,21,20,18,17,17,16,16,16,16,16,16,16,23
19,19,19,18,19,20,20,21,22,23,23,24,23,23,22,21,21,21,20,20,20,20,20,20,20,30
14,14,15,16,17,20,23,25,26,27,27,26,26,25,24,22,20,18,17,16,15,14,15,15,15,25
17,17,17,20,21,22,24,26,27,29,29,29,29,28,27,26,24,23,22,22,22,22,21,19,18,33
15,15,16,17,19,21,24,26,27,28,28,28,28,26,25,23,21,20,19,19,18,18,17,17,17,31
14,14,14,15,17,20,23,26,28,29,30,31,31,29,27,25,22,20,19,18,17,16,15,14,14,33
16,16,16,16,17,20,21,21,21,21,21,21,21,20,20,19,18,18,18,17,16,15,15,15,15,23
15,15,15,15,15,19,22,24,26,27,28,28,27,26,24,22,20,18,17,16,16,15,15,15,15,30
15,15,15,18,21,23,25,27,28,30,30,30,29,27,26,23,21,20,20,19,19,18,17,16,16,29
18,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,23
13,14,14,15,17,20,23,25,27,28,29,28,27,26,25,23,20,18,17,16,15,15,14,14,13,31
15,15,15,15,15,16,20,22,24,25,25,25,25,23,22,19,17,16,15,15,15,15,15,15,15,28
13,13,13,18,19,21,24,26,27,27,28,28,27,27,25,23,20,19,18,17,16,16,15,14,14,29
13,13,14,18,21,23,24,25,27,28,28,29,28,27,26,24,21,19,18,17,16,15,15,15,15,33
13,13,14,17,20,22,24,25,26,26,27,27,26,25,24,21,19,17,16,16,15,15,14,14,14,29
12,13,14,16,18,21,23,24,25,26,26,26,25,24,22,20,18,17,16,15,14,13,13,12,12,26
12,12,12,16,18,20,23,26,27,29,30,30,30,29,27,25,22,20,19,18,17,16,15,15,14,34
16,15,16,17,18,20,22,23,23,24,24,24,24,23,21,19,18,17,16,16,16,16,16,16,16,23
14,14,14,14,15,18,22,25,27,28,29,29,28,27,25,22,20,18,17,16,15,15,15,15,14,32
13,13,13,15,17,21,24,26,27,27,28,27,27,26,24,21,19,18,16,16,15,14,13,13,13,29
12,12,13,16,19,21,24,26,28,30,31,31,31,29,26,24,22,21,19,18,17,16,15,15,14,34
19,19,18,18,18,19,19,19,19,20,20,20,20,20,20,20,21,21,20,20,20,20,20,20,20,29
16,16,16,17,19,20,21,21,22,22,22,22,21,21,20,18,17,15,15,16,16,14,13,13,14,24
16,16,16,16,18,20,21,22,23,23,23,23,22,22,20,18,16,15,14,13,12,12,12,12,13,24
13,12,13,17,20,22,24,25,27,28,28,28,28,26,24,22,20,18,17,17,17,17,16,14,14,30
16,16,16,17,19,22,24,26,28,29,30,29,28,27,25,23,21,20,19,18,18,18,17,17,17,32
16,16,16,17,19,21,23,26,27,29,30,30,29,28,26,24,21,20,19,19,19,18,18,17,17,30
15,14,14,15,16,18,22,23,24,25,25,25,24,23,22,20,18,17,16,15,14,14,13,13,14,25
12,12,12,17,19,20,22,25,26,28,29,29,29,28,27,24,22,20,18,17,16,15,15,15,14,34
13,13,14,18,21,23,25,27,28,29,29,29,29,28,27,24,22,20,18,17,16,15,15,14,14,31
13,13,13,14,16,20,22,24,24,24,24,24,23,22,21,19,17,16,15,15,14,14,14,13,13,27
13,14,14,16,18,21,22,24,24,25,25,25,24,23,21,18,16,15,14,14,14,14,13,12,11,25
14,14,14,18,20,22,24,26,27,29,30,30,30,29,27,25,23,22,21,21,21,19,18,17,16,31
17,17,18,19,21,24,27,29,30,31,32,32,31,29,28,25,22,21,21,21,20,20,19,19,19,32
11,11,12,14,17,21,24,26,27,27,27,26,26,24,23,21,19,18,16,15,14,13,13,12,13,29
12,12,13,16,18,21,23,26,27,28,28,28,27,26,24,22,20,18,16,15,14,13,13,13,13,33
14,14,14,14,15,17,20,22,24,24,24,24,23,22,20,18,16,17,16,16,16,14,14,13,12,24
13,13,13,14,16,21,24,27,29,31,32,33,33,32,29,27,24,22,20,19,18,17,16,16,15,36
15,15,15,15,16,18,21,22,23,24,25,24,23,22,21,18,16,15,15,15,15,15,15,15,15,27
18,17,18,19,21,24,26,28,30,31,31,31,31,30,29,27,24,22,21,22,22,21,20,19,18,34
16,16,16,17,20,21,22,23,24,25,24,24,24,23,22,20,18,17,16,15,15,14,13,13,13,25
16,16,16,18,20,22,24,25,26,27,27,27,26,25,23,21,19,18,18,18,18,18,17,17,17,28
13,13,13,17,20,21,23,24,25,27,27,27,27,26,24,22,20,18,17,16,16,15,15,14,14,30
14,14,14,14,15,19,23,26,28,29,30,30,29,28,26,24,22,20,19,18,17,16,15,14,14,32
15,15,15,15,15,16,18,20,21,22,22,22,21,20,19,17,16,15,15,15,15,15,15,15,15,24
14,13,14,18,22,22,24,25,25,26,26,26,26,25,23,21,19,17,16,16,15,15,14,14,14,28
15,14,15,16,18,20,22,24,26,28,28,27,27,25,23,21,19,18,17,17,16,16,15,15,15,28
14,14,14,15,15,17,21,23,25,25,26,25,25,24,23,21,18,17,17,16,14,14,13,14,14,25
13,13,14,14,16,20,25,27,29,30,31,31,31,29,27,26,23,21,20,18,17,17,16,15,15,36
13,13,14,16,18,20,23,25,27,29,29,30,29,28,26,24,21,20,19,18,16,15,15,14,14,31
12,12,13,17,20,23,25,27,29,29,30,30,29,29,27,24,22,20,19,18,17,16,16,15,14,31
13,13,14,18,20,22,24,26,28,29,30,29,29,28,26,24,22,20,18,17,17,16,15,14,14,32
16,15,15,18,20,20,21,21,21,21,21,21,21,20,20,19,17,16,15,15,14,14,13,13,14,22
13,14,15,18,20,22,24,26,28,29,30,29,28,27,26,24,22,20,20,19,17,16,16,15,15,33
14,14,15,15,15,17,21,23,24,25,24,24,24,23,21,20,18,17,16,15,14,14,14,14,15,26
16,17,17,17,18,19,19,19,20,20,20,20,19,19,19,18,17,17,17,17,17,16,16,16,16,20
14,14,14,14,15,17,21,24,26,27,27,27,27,26,24,22,19,17,16,14,15,15,14,14,14,31
15,15,15,15,17,19,22,24,26,27,27,26,26,24,23,20,18,17,17,16,16,15,14,14,14,27
15,15,15,18,21,24,26,29,30,30,31,31,30,29,27,26,24,22,21,20,20,19,18,18,17,34
13,13,14,18,18,21,23,26,27,28,28,28,28,26,25,23,20,19,19,18,16,15,15,15,14,31
15,15,15,18,21,23,26,28,29,30,31,30,30,29,27,26,23,22,21,21,20,19,18,18,17,35
14,15,15,15,16,20,24,27,29,31,31,31,31,30,28,25,23,21,20,18,17,16,15,15,14,33
14,14,14,15,17,19,22,23,24,24,24,24,23,22,20,18,16,15,15,15,14,14,14,14,14,28
13,14,14,14,16,18,21,23,25,26,27,27,27,26,24,21,18,17,16,15,14,14,14,14,14,29
14,14,14,14,15,17,21,23,25,26,27,27,27,26,23,21,18,17,15,14,14,14,14,14,14,30
14,14,14,17,19,22,24,26,28,29,29,29,29,27,26,24,21,20,19,18,17,17,16,16,15,30
15,15,15,16,17,19,22,24,26,26,26,26,26,25,24,22,20,18,17,16,15,16,16,16,15,26
16,15,16,20,22,23,25,26,27,28,28,29,29,28,27,24,22,21,20,20,19,18,17,16,16,34
16,16,16,16,19,21,24,25,27,28,28,28,27,26,24,22,19,18,17,16,16,15,14,14,13,28
16,17,17,20,22,24,26,28,30,31,31,31,31,30,29,27,24,22,21,20,19,18,18,17,17,34
15,15,15,17,20,22,24,26,27,28,28,28,27,26,24,22,19,18,17,17,16,16,16,15,15,28
16,15,15,15,16,17,19,22,22,23,23,22,22,21,19,18,16,16,16,16,16,16,16,16,15,24
15,15,16,16,17,18,20,21,22,22,22,21,21,20,19,17,16,16,16,16,16,16,16,16,16,23
15,15,14,14,15,16,19,22,24,25,26,26,25,24,22,20,18,16,15,15,15,15,15,15,15,28
13,13,13,15,17,20,23,26,28,30,31,32,32,32,28,26,23,22,21,19,18,17,17,16,15,37
12,12,13,17,20,22,24,26,28,29,30,30,30,30,27,25,22,21,21,19,17,16,15,15,14,33
16,16,16,16,16,17,19,21,21,21,21,21,21,21,21,20,19,19,18,17,17,16,16,16,16,25
13,13,13,18,19,20,21,22,22,23,23,23,23,23,23,22,21,20,20,18,17,16,16,15,15,29
14,14,14,15,17,20,23,26,28,30,31,31,32,31,29,26,23,21,19,18,17,16,16,15,14,36
15,14,15,19,22,25,26,29,30,31,32,32,32,31,29,27,24,23,21,20,19,18,17,16,16,32
13,12,13,16,19,22,24,27,28,30,31,31,31,29,28,25,22,21,19,18,17,16,15,15,15,35
15,15,15,16,17,20,24,26,27,27,27,27,27,26,25,23,20,18,17,16,15,14,15,15,15,26
16,16,17,18,20,22,25,27,28,29,30,30,29,28,26,23,21,20,19,17,17,16,15,15,14,31
13,13,13,16,19,22,24,27,29,31,31,32,32,30,27,25,23,21,20,19,18,17,16,15,15,36
15,15,15,18,20,22,24,25,27,28,29,30,30,29,26,24,22,20,20,20,19,19,18,18,17,29
14,13,14,18,20,22,24,26,28,29,29,29,28,28,26,24,21,20,20,18,17,16,16,15,15,30
16,15,15,16,17,20,22,24,26,26,26,26,25,24,24,22,20,19,17,16,15,16,16,15,15,26
13,13,14,14,16,18,19,20,22,22,23,22,22,21,19,17,15,15,15,15,15,15,15,15,15,24
15,15,16,19,22,25,26,28,30,31,32,33,33,32,30,27,24,23,21,20,19,18,18,17,17,37
17,16,16,18,20,22,25,28,31,31,31,31,30,29,28,26,24,23,22,22,21,21,20,19,19,36
12,12,13,17,19,21,24,25,27,29,29,30,30,28,25,23,21,20,20,19,17,17,16,15,14,33
13,12,13,16,19,21,23,25,27,27,27,27,26,25,23,21,19,18,17,16,15,15,15,15,14,28
13,12,13,16,19,21,24,26,27,28,28,28,27,26,24,22,19,18,16,15,14,13,13,13,13,31
14,14,14,14,15,17,20,23,24,25,25,25,24,24,23,21,18,17,15,15,14,14,14,14,14,26
15,15,15,16,18,21,23,25,27,28,29,28,27,26,24,22,20,19,18,17,17,16,16,16,15,31
14,14,14,14,15,18,20,22,23,23,23,23,23,22,20,19,17,16,16,16,15,14,13,12,13,24
16,15,15,19,21,24,26,28,29,29,30,29,29,28,27,25,23,22,21,21,20,19,19,18,18,31
14,14,15,17,19,22,25,27,29,30,31,32,31,30,28,25,22,21,20,19,18,18,17,16,16,35
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,23
16,15,15,15,16,17,18,18,19,20,21,20,20,19,17,17,17,17,17,16,16,15,15,14,14,22
